Id,MSSubClass,MSZoning,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice
498,4,3,575,3,6,2,23,1,61,1,5,2,3,202,355,579,204,523,2,1,7,0,41,1,54,184000
499,4,3,320,6,4,3,47,43,23,1,5,2,3,189,89,118,173,172,0,2,3,0,18,1,37,130000
500,4,3,155,10,4,3,48,32,61,1,2,2,3,92,157,220,173,156,0,1,3,0,25,1,39,120000
501,2,1,57,2,5,2,40,15,89,1,2,2,3,44,65,72,14,185,0,1,5,0,27,1,30,113000
502,7,2,808,19,6,2,97,50,61,2,5,3,3,311,476,434,277,505,2,2,5,0,82,2,259,226700
503,4,3,313,4,4,3,55,18,61,1,2,2,3,156,140,457,173,168,0,1,4,0,46,2,81,140000
504,4,3,958,17,6,3,56,52,61,1,2,2,3,561,627,670,173,727,2,1,4,2,62,2,171,289000
505,2,3,406,9,5,2,78,30,61,1,2,2,3,200,185,215,126,276,2,1,4,1,52,2,113,147000
506,2,1,185,5,4,2,8,0,86,1,2,2,3,302,48,140,53,403,2,1,10,0,1,2,105,124500
507,7,3,770,12,7,2,90,54,162,2,5,3,3,463,296,343,309,607,2,2,7,1,84,2,255,215000
508,4,2,747,19,5,2,106,59,61,2,5,3,3,449,467,512,173,185,2,2,2,0,95,2,340,208300
509,3,1,385,5,6,4,35,50,61,1,1,2,3,279,235,292,141,358,2,2,5,1,14,2,63,161000
510,4,3,385,10,4,2,56,13,111,1,2,2,3,74,85,227,173,142,0,1,4,0,62,1,49,124500
511,4,3,487,10,4,3,37,38,186,2,2,2,3,219,113,498,173,442,0,1,4,2,32,1,37,164900
512,6,3,725,23,6,2,97,57,161,2,5,3,3,302,453,496,173,418,2,2,4,1,82,2,197,202665
513,4,3,408,10,4,2,48,8,61,1,2,2,3,104,89,88,173,99,0,1,3,0,49,2,117,129900
514,4,3,886,11,5,2,77,14,61,1,5,2,3,83,122,289,173,215,0,1,3,0,70,2,171,134000
515,0,3,55,17,4,2,19,1,61,1,1,2,3,302,109,50,173,72,0,1,3,0,24,1,3,96500
516,4,3,1047,23,8,2,106,59,262,3,2,4,3,618,701,652,173,722,2,3,8,1,95,4,393,402861
517,3,3,447,13,5,2,44,7,64,1,2,2,3,302,235,135,180,340,2,1,5,1,51,2,267,158000
518,7,3,912,24,6,2,104,52,244,2,5,3,3,302,661,537,342,728,2,2,5,1,86,4,338,265000
519,7,3,753,16,5,2,92,48,61,1,5,3,3,451,424,163,261,432,2,1,5,0,78,2,288,211000
520,3,3,835,17,6,4,19,43,61,2,1,3,3,302,183,519,234,481,0,2,8,2,24,1,208,234000
521,1,3,454,5,3,3,12,38,61,1,1,0,1,302,40,40,84,347,2,1,5,0,2,0,12,106250
522,4,3,515,10,5,2,52,12,61,1,2,2,3,133,203,229,173,301,0,1,4,2,38,1,46,150000
523,4,1,61,3,5,3,14,1,61,1,2,2,3,235,356,332,150,294,2,1,5,2,31,2,90,159000
524,7,3,618,4,8,2,103,58,131,3,5,4,3,372,383,422,206,482,3,3,11,1,89,4,145,184750
525,7,3,989,24,6,2,104,52,283,2,5,3,3,513,653,515,381,787,2,2,7,1,86,4,405,315750
526,4,2,456,19,6,2,97,50,61,2,5,3,3,302,334,327,173,393,2,2,4,1,82,2,130,176000
527,4,3,248,10,4,3,36,38,61,1,2,3,3,115,264,240,173,134,0,1,2,0,10,1,119,132000
528,7,3,1059,23,8,2,110,58,233,3,5,4,3,625,709,723,409,846,2,3,11,1,96,4,429,446261
529,0,3,37,4,3,3,13,53,61,1,1,2,3,6,133,19,173,32,0,1,3,0,2,0,12,86000
530,4,3,715,17,5,1,52,34,215,2,5,2,3,519,447,492,173,562,3,1,8,2,68,2,171,200624
531,3,3,334,21,5,2,84,44,110,2,2,3,3,337,341,371,173,453,2,2,3,1,73,2,109,175000
532,3,1,217,3,5,3,13,46,61,1,1,1,2,302,100,106,68,336,2,1,4,0,3,2,176,128000
533,4,3,241,10,4,3,32,56,61,1,0,0,1,302,40,285,173,79,0,1,3,1,18,1,38,107500
534,4,3,61,3,0,1,18,1,61,0,0,0,1,302,40,1,173,1,0,0,0,0,2,0,12,39300
535,7,3,580,14,7,2,85,43,61,2,5,4,4,302,345,262,192,455,2,2,4,1,79,2,170,178000
536,1,3,170,4,4,3,11,36,61,1,2,3,3,30,523,124,25,80,0,1,3,0,2,0,12,107500
537,7,3,644,16,6,2,92,46,61,1,5,3,3,302,410,374,292,524,2,2,7,0,78,2,233,188000
538,4,3,112,10,3,2,44,7,61,1,2,2,3,100,89,88,173,99,0,1,3,0,34,2,127,111250
539,4,3,448,6,4,2,73,24,65,1,2,2,3,265,213,273,173,341,0,1,5,1,60,1,46,158000
540,4,3,925,16,7,2,99,53,252,2,5,3,3,545,606,529,173,504,2,2,4,1,90,2,326,272000
541,4,3,986,21,8,2,102,57,282,3,5,4,3,578,650,689,173,708,2,3,7,1,94,4,387,315000
542,7,3,717,24,7,2,87,38,185,2,5,3,3,302,386,316,321,694,2,2,7,1,77,4,268,248000
543,4,3,559,13,6,2,92,46,61,2,5,4,3,359,685,456,173,491,2,2,5,1,78,2,267,213250
544,6,1,254,10,6,2,92,48,77,1,5,3,3,384,186,137,173,194,0,1,2,0,78,1,52,133000
545,7,3,588,14,6,2,102,57,61,2,5,3,4,353,358,395,174,565,2,2,5,1,94,2,173,179665
546,4,3,817,13,6,2,84,40,226,2,5,3,4,486,428,568,194,647,2,2,8,0,73,4,369,229000
547,4,3,750,3,5,3,61,1,61,1,1,3,3,365,433,521,129,371,0,1,4,1,31,2,113,210000
548,3,3,231,11,4,3,33,16,61,1,2,3,3,398,109,130,173,183,0,1,3,0,59,2,117,129500
549,4,1,192,5,4,3,32,47,61,1,2,2,3,97,243,109,173,146,0,1,2,0,28,2,67,125000
550,7,2,863,19,6,2,96,43,61,2,5,3,3,302,157,220,340,726,2,2,7,1,85,2,254,263000
551,6,3,260,9,5,2,74,28,61,1,2,3,3,157,121,142,173,196,2,1,2,0,61,2,113,140000
552,4,1,124,5,4,2,52,12,61,1,2,2,3,41,264,240,173,134,0,1,3,0,38,1,37,112500
553,4,3,892,23,7,2,102,57,144,2,5,4,3,302,575,626,173,532,2,2,5,1,94,4,409,255500
554,4,3,118,4,3,2,10,42,61,1,2,0,1,302,40,217,173,283,2,2,3,0,80,2,143,108000
555,7,3,693,23,6,2,96,43,264,2,5,3,3,477,629,466,260,801,2,2,7,1,85,4,264,284000
556,0,1,121,3,4,2,7,1,61,1,1,2,2,302,52,85,173,110,0,1,3,1,20,1,21,113000
557,4,3,326,10,4,2,52,12,61,1,2,2,3,164,275,272,173,59,0,1,4,1,38,1,79,141000
558,4,0,205,1,3,2,13,1,61,1,2,2,3,138,74,56,27,187,0,1,5,0,93,1,91,108000
559,7,3,557,14,6,2,104,52,61,1,5,3,3,296,326,145,187,429,2,1,4,1,86,2,160,175000
560,6,3,797,15,6,2,96,43,172,2,5,3,3,302,538,581,173,660,2,2,5,1,85,2,90,234000
561,4,3,165,6,4,2,52,51,83,1,2,3,3,68,409,469,173,244,0,1,3,1,38,2,87,121500
562,4,3,519,11,4,2,78,34,61,1,2,3,3,314,302,339,173,309,0,1,4,1,68,2,144,170000
563,0,3,86,4,4,2,28,26,61,1,2,2,3,8,205,105,173,159,0,1,4,1,2,0,12,108000
564,4,3,623,4,5,3,76,1,61,1,1,3,3,302,388,261,207,560,2,1,7,1,37,2,75,185000
565,7,3,917,24,6,2,91,38,61,2,5,3,3,511,465,458,347,733,2,2,8,1,81,2,344,268000
566,3,3,218,8,5,1,31,1,61,1,5,3,3,302,161,49,194,420,0,0,4,0,3,1,55,128000
567,7,3,1001,22,8,2,97,56,274,2,5,3,4,302,527,478,385,795,2,3,11,1,82,4,365,325000
568,4,3,762,23,6,2,85,43,79,2,5,3,3,458,451,234,173,304,2,2,5,0,79,2,234,214000
569,4,3,990,12,7,3,77,59,61,2,2,3,3,581,600,647,382,788,0,2,3,1,70,2,336,316600
570,2,3,282,10,4,2,58,23,61,1,2,3,3,129,271,344,173,210,0,1,2,2,42,2,109,135960
571,2,3,333,10,4,2,55,18,126,1,2,2,3,111,177,477,173,356,2,1,10,0,59,2,127,142600
572,4,3,156,10,5,2,56,13,14,1,2,2,3,64,89,88,173,99,0,2,2,0,62,1,37,120000
573,7,3,798,21,6,2,106,59,61,1,5,4,3,302,516,558,309,634,2,2,4,0,95,2,280,224500
574,3,3,520,14,6,2,87,38,61,1,5,3,3,302,266,310,185,450,2,1,7,1,77,2,105,170000
575,3,3,137,10,4,3,26,50,63,1,2,2,3,149,142,168,98,227,0,1,3,0,43,1,37,139000
576,4,3,197,10,4,2,14,1,61,1,2,2,3,215,281,314,42,246,0,1,4,0,11,1,46,118500
577,4,3,141,8,6,3,35,1,61,1,1,2,3,302,57,203,84,265,2,1,4,1,14,1,55,145000
578,3,3,485,6,4,2,62,22,85,1,2,2,3,295,165,534,173,369,0,1,4,2,50,2,253,164500
579,2,2,367,19,6,2,103,56,61,2,5,3,3,302,235,210,141,244,2,2,3,0,89,2,183,146000
580,4,1,245,5,4,2,41,3,50,1,1,2,3,302,247,418,77,399,2,1,5,0,30,1,34,131500
581,4,3,606,10,5,2,66,49,100,1,2,2,3,259,167,406,173,470,0,2,5,2,53,2,107,181900
582,4,3,888,23,7,2,110,59,248,3,5,4,3,302,571,620,173,707,2,3,7,1,95,4,323,253293
583,2,3,144,4,5,2,94,45,35,1,2,3,3,475,87,83,173,131,0,1,3,0,2,0,12,118500
584,3,1,941,5,8,4,109,38,61,3,1,2,3,302,498,700,374,796,3,2,8,1,73,2,404,325000
585,4,1,131,3,3,3,65,47,61,1,1,2,3,302,242,138,50,430,0,2,4,0,36,1,54,133000
586,4,3,1029,21,7,2,97,57,309,2,5,4,3,604,681,715,173,822,2,2,5,2,82,4,404,369900
587,0,3,236,3,5,3,76,38,61,1,1,2,4,102,87,119,173,173,0,0,3,0,33,1,43,130000
588,3,3,289,6,4,2,29,4,61,1,2,2,3,198,190,404,173,216,0,1,2,0,86,2,87,137000
589,4,3,336,18,4,3,73,42,61,1,2,2,3,173,369,194,173,254,0,3,3,2,60,1,77,143000
590,0,1,408,3,4,2,3,19,61,1,1,2,3,302,96,131,173,84,0,1,2,0,73,1,32,79500
591,7,3,628,16,6,2,85,43,61,2,5,3,3,222,412,429,210,496,2,2,4,0,79,2,143,185900
592,7,3,1060,23,8,2,110,58,275,3,5,4,3,626,710,477,367,847,2,3,10,1,96,4,430,451950
593,4,3,164,11,4,3,29,42,61,1,5,2,4,475,87,83,173,131,0,1,2,0,54,2,65,138000
594,6,1,327,16,5,2,96,42,37,2,5,3,3,153,194,185,173,257,0,2,2,0,85,2,90,140000
595,4,3,103,16,4,2,60,34,61,1,2,3,3,302,285,62,173,65,0,1,3,0,71,1,21,110000
596,4,3,994,22,7,2,97,57,223,2,5,3,3,583,655,694,173,668,2,2,5,1,82,4,388,319000
597,3,1,127,5,5,3,11,55,61,1,2,2,3,302,107,136,124,418,0,1,5,0,17,1,55,114504
598,6,3,612,15,6,2,102,56,185,2,5,4,3,302,309,473,173,531,1,2,5,1,94,4,268,194201
599,4,3,777,17,4,2,74,28,187,1,2,3,3,466,494,544,173,420,2,2,5,1,61,2,275,217500
600,2,1,407,7,5,2,72,25,61,1,2,3,3,227,300,337,203,310,2,1,4,1,34,2,77,151000
601,7,3,931,23,7,2,97,50,256,2,5,3,3,422,611,655,309,576,2,3,7,1,85,2,385,275000
602,4,1,422,1,5,2,27,1,61,1,5,2,3,302,135,103,109,241,0,2,4,1,42,1,108,141000
603,7,3,784,12,7,2,91,33,61,2,5,3,3,487,502,550,280,623,2,2,7,1,81,2,199,220000
604,2,2,561,19,6,2,85,50,61,2,5,3,3,302,83,32,84,319,2,2,2,0,79,2,94,151000
605,4,3,785,16,6,2,95,53,193,2,5,3,3,368,574,601,173,650,2,2,4,1,80,2,182,221000
606,7,3,380,10,6,2,55,45,164,1,2,2,3,438,109,505,218,572,2,1,5,3,46,2,230,205000
607,4,3,413,16,4,2,104,51,61,1,5,3,3,141,158,97,173,120,0,2,4,0,77,2,127,152000
608,4,3,320,4,4,3,38,53,61,1,2,2,4,480,299,494,229,638,3,3,7,0,23,1,279,225000
609,3,3,1025,17,7,2,93,48,61,1,5,3,3,484,678,719,374,817,2,1,10,2,92,2,164,359100
610,4,3,145,6,3,2,43,11,20,1,2,2,3,57,99,75,173,118,0,1,3,0,33,1,27,118500
611,7,3,983,16,8,2,87,38,279,2,5,4,3,517,418,723,283,782,2,3,7,2,77,4,385,313000
612,3,3,382,13,5,2,64,27,105,1,2,3,3,208,308,151,173,287,2,1,4,1,55,2,253,148000
613,7,3,905,16,7,2,99,41,126,2,5,3,3,533,587,634,339,704,2,3,5,1,90,2,219,261500
614,4,3,373,11,4,2,103,56,61,1,5,3,3,201,153,320,173,223,0,1,4,0,2,0,12,147000
615,1,1,15,0,3,2,44,7,61,1,2,3,3,2,25,29,173,26,0,1,1,0,2,0,12,75500
616,3,3,284,10,5,3,49,17,30,1,5,2,3,117,160,199,173,262,0,2,4,0,28,2,94,137500
617,7,3,611,14,5,2,95,42,61,2,5,3,3,291,370,405,201,453,2,2,5,1,80,2,177,183200
618,0,3,76,10,5,2,41,3,61,1,2,2,3,302,281,314,173,71,0,2,2,0,29,2,87,105500
619,4,3,984,23,8,2,103,56,280,3,5,4,3,551,648,686,173,783,2,2,8,1,89,4,412,314813
620,7,3,974,21,7,2,96,42,217,2,5,3,3,571,593,674,241,774,2,2,10,2,85,4,379,305000
621,0,3,46,4,2,1,20,1,61,1,1,2,3,1,89,88,173,99,0,1,3,0,2,0,12,67000
622,7,3,454,13,5,3,78,52,61,1,2,2,3,530,551,598,314,678,2,1,8,1,52,2,117,240000
623,4,3,268,6,4,2,74,28,48,1,2,2,3,273,188,317,173,191,0,1,4,0,65,2,171,135000
624,2,2,552,19,5,2,87,38,205,2,5,3,3,278,273,247,149,396,2,2,2,1,77,2,113,168500
625,7,3,630,13,5,2,44,7,117,1,2,2,3,196,210,187,158,451,0,1,7,1,51,2,171,165150
626,4,3,610,10,5,2,50,20,72,1,2,2,3,302,257,286,173,350,0,1,3,0,29,2,113,160000
627,4,3,111,10,4,2,66,27,61,1,2,2,3,302,214,415,173,374,0,1,4,1,53,1,14,139900
628,3,3,385,10,5,2,32,7,38,1,2,2,3,317,307,239,173,331,0,1,5,2,37,1,85,153000
629,7,3,269,10,4,2,63,26,20,1,5,3,3,219,158,97,260,481,0,0,8,2,57,2,73,135000
630,3,3,528,10,5,2,67,29,93,1,2,2,3,338,347,319,173,382,0,1,4,0,49,2,143,168500
631,3,1,422,5,4,2,83,36,61,1,1,1,2,302,78,92,52,250,0,3,7,0,7,1,54,124000
632,6,3,749,23,7,2,102,57,126,2,5,3,4,436,470,518,173,585,2,2,4,1,94,2,248,209500
633,4,3,183,13,6,2,74,28,0,1,2,2,3,308,106,14,173,23,2,1,4,1,61,2,108,82500
634,4,3,306,10,4,3,41,50,61,1,2,2,3,152,136,153,173,212,0,1,4,0,30,1,56,139400
635,2,3,346,5,5,2,72,25,61,1,2,2,3,114,136,153,173,212,1,1,2,0,34,2,127,144000
636,1,1,708,8,5,3,20,47,61,0,2,2,2,288,418,304,244,555,2,0,6,0,2,0,12,200000
637,0,1,131,3,0,1,39,1,61,0,1,2,2,302,38,71,173,7,0,0,2,1,2,0,12,60000
638,1,1,124,5,4,1,41,3,61,1,2,2,3,302,26,156,9,46,2,2,5,0,30,1,40,93000
639,0,3,118,4,4,3,11,1,61,1,2,1,3,302,102,45,173,11,0,1,2,0,2,0,12,85000
640,6,3,911,15,7,2,102,57,61,2,5,3,4,539,592,571,173,654,2,3,5,1,94,4,268,264561
641,6,3,927,23,7,2,96,43,257,3,5,4,3,557,609,704,173,738,0,3,4,1,85,2,179,274000
642,7,2,807,19,6,2,99,41,61,2,5,3,3,432,316,350,299,641,2,2,5,1,90,2,280,226000
643,3,3,1020,10,7,3,44,47,61,2,2,3,3,612,675,701,275,813,2,3,8,3,51,2,325,345000
644,7,3,414,13,4,2,63,26,52,1,2,2,3,442,135,103,203,573,2,1,5,0,57,2,146,152000
645,4,2,886,19,8,2,106,59,272,3,5,4,3,605,682,642,173,823,2,3,5,1,95,4,246,370878
646,4,3,304,10,5,2,26,2,61,1,2,2,3,177,166,281,173,256,0,1,3,0,42,2,127,143250
647,4,3,241,10,4,2,22,1,61,1,2,0,1,302,40,85,173,110,0,1,5,0,31,2,90,98300
648,4,3,429,4,5,2,51,21,155,1,2,2,3,389,497,346,173,328,0,1,3,2,40,2,122,155000
649,7,3,261,10,5,2,62,22,204,1,2,2,3,302,273,257,136,592,0,1,5,1,50,2,138,155000
650,1,1,30,0,3,2,33,16,61,1,2,3,3,9,25,29,173,26,0,1,1,0,2,0,12,84500
651,7,2,651,19,6,2,103,56,215,2,5,3,3,302,244,507,255,614,2,2,5,0,89,2,239,205950
652,3,3,204,4,3,2,28,1,61,1,2,2,3,302,41,57,112,83,0,1,5,1,35,1,61,108000
653,7,3,637,16,6,2,104,51,61,2,5,3,3,302,410,459,252,337,2,2,5,1,86,2,196,191000
654,4,1,270,1,5,3,34,47,61,1,2,2,3,302,273,247,87,201,0,1,5,0,21,1,55,135000
655,4,3,1022,24,7,2,105,47,259,2,5,3,3,600,677,710,173,814,2,2,5,1,91,4,368,350000
656,2,1,68,2,5,2,26,2,2,1,2,2,3,302,19,20,28,59,0,1,4,0,43,1,30,88000
657,4,3,364,10,4,3,56,57,81,2,2,2,3,192,402,440,173,284,0,2,3,0,62,1,82,145500
658,3,3,241,17,6,2,21,38,61,1,1,3,3,302,263,223,284,506,0,1,4,1,48,1,49,149000
659,4,3,58,10,5,2,38,1,61,1,2,2,3,302,157,220,14,214,0,1,4,1,23,1,11,97500
660,4,3,443,4,4,3,67,46,61,1,5,2,3,138,289,321,173,384,0,1,5,0,60,2,94,167000
661,7,3,699,13,6,3,70,31,105,1,2,3,3,302,248,455,205,656,2,1,5,1,56,2,289,197900
662,7,3,1046,24,7,3,100,50,313,2,5,3,4,617,700,681,400,835,2,2,7,1,93,4,421,402000
663,4,3,104,10,5,1,73,24,155,1,2,1,2,302,409,469,173,244,0,1,3,2,60,2,127,110000
664,3,3,294,4,3,2,44,7,61,1,2,3,3,139,137,165,173,218,2,1,4,0,52,2,179,137500
665,4,3,1053,19,7,2,97,57,61,2,5,4,3,620,704,737,173,777,0,3,7,1,82,4,425,423000
666,7,3,825,14,7,2,87,38,189,2,5,3,3,302,530,572,300,655,2,2,5,1,77,2,73,230500
667,7,3,225,10,5,2,55,23,102,1,2,3,3,94,105,113,108,166,2,1,5,1,46,2,44,129000
668,4,3,651,12,5,2,100,48,149,1,5,3,3,410,421,470,173,529,2,2,5,1,93,2,252,193500
669,4,3,508,6,4,2,36,49,61,1,2,2,3,323,261,467,173,525,0,1,4,1,74,2,127,168000
670,0,3,365,17,3,2,7,1,61,1,1,1,3,302,373,511,173,219,0,0,3,1,20,1,119,137500
671,7,3,546,16,5,2,97,50,61,2,5,3,3,332,321,360,181,421,2,2,5,0,82,2,183,173500
672,3,1,70,4,5,2,23,1,61,1,1,2,3,24,65,146,76,62,2,1,4,0,17,1,45,103600
673,4,3,720,20,5,2,74,28,61,2,2,3,3,341,329,445,173,386,0,1,4,1,61,2,288,165000
674,4,3,896,17,5,3,52,43,134,1,5,2,3,524,579,628,173,592,2,2,5,2,38,2,222,257500
675,4,3,689,10,5,2,55,18,61,1,2,2,3,158,565,487,173,236,0,1,3,1,46,1,36,140000
676,2,3,386,9,5,2,64,27,61,1,2,2,3,203,185,215,125,359,2,1,5,1,55,2,113,148500
677,3,1,385,5,3,0,12,1,61,1,1,2,2,302,465,311,6,85,2,1,7,0,3,4,281,87000
678,0,3,94,5,4,3,4,57,61,2,1,2,3,302,109,206,173,88,0,2,3,0,5,1,54,109500
679,4,3,1030,22,7,2,110,58,303,2,5,4,3,302,683,716,173,801,2,2,5,1,96,4,405,372500
680,4,3,222,6,4,2,43,11,21,1,2,2,3,91,72,162,173,149,0,1,3,0,28,2,107,128500
681,6,3,529,12,5,2,72,25,61,1,2,3,3,174,162,126,173,178,2,1,3,1,34,1,30,143000
682,4,1,467,8,4,2,98,38,61,1,1,2,3,247,248,185,76,331,0,1,4,0,60,1,51,159434
683,6,3,540,18,5,2,104,52,61,1,5,3,3,329,319,299,173,416,0,2,4,1,86,2,266,173000
684,4,3,950,16,8,2,95,53,228,2,5,3,3,454,520,629,173,584,2,2,5,1,80,4,334,285000
685,7,3,786,24,6,2,92,48,136,2,5,3,3,302,508,553,282,592,2,1,5,0,78,2,230,221000
686,2,3,746,22,6,2,71,37,61,2,2,3,3,366,466,340,288,613,2,2,4,1,64,2,249,207500
687,7,2,811,19,6,2,103,56,61,2,5,3,3,302,393,323,302,642,3,2,5,0,89,2,250,227875
688,2,2,388,19,6,2,85,43,61,2,5,3,3,213,196,222,176,295,2,2,2,0,79,2,94,148800
689,4,3,1040,22,7,2,103,56,61,2,5,3,3,526,695,730,173,763,2,2,5,1,89,2,414,392000
690,6,3,684,23,5,2,97,57,202,2,5,3,3,426,401,428,173,336,2,2,4,1,82,2,161,194700
691,6,1,352,16,5,2,85,43,41,2,5,3,3,370,194,185,173,257,0,2,1,1,79,2,90,141000
692,7,3,1072,24,8,2,100,47,327,3,5,4,3,636,720,752,416,860,3,3,10,2,93,4,440,755000
693,7,3,1009,21,6,2,107,45,290,2,5,3,3,591,667,705,389,803,2,2,8,2,69,2,339,335000
694,0,3,123,5,4,2,45,24,61,1,1,2,3,302,274,132,173,184,0,1,2,0,60,1,22,108480
695,4,1,131,3,4,2,39,1,61,1,1,2,3,302,156,147,96,298,0,1,3,0,91,2,127,141500
696,4,3,566,21,5,2,82,49,185,1,2,3,4,304,335,608,173,436,2,2,3,1,59,2,190,176000
697,0,1,124,3,4,3,45,1,61,1,2,2,3,136,129,123,173,37,0,1,2,0,22,1,18,89000
698,4,3,175,4,4,3,8,0,61,1,5,4,4,102,188,111,173,160,0,1,4,0,1,1,32,123500
699,4,3,573,6,4,3,55,59,61,1,2,2,3,46,111,129,173,141,0,1,3,1,27,1,46,138500
700,6,2,690,19,6,2,85,43,61,2,5,3,3,385,496,545,173,538,2,2,3,0,79,2,182,196000
701,4,3,982,21,7,2,95,53,278,2,5,4,3,575,531,574,173,616,2,2,5,1,80,4,387,312500
702,4,3,385,13,6,2,63,26,79,1,2,2,3,302,165,462,173,189,0,1,4,0,57,2,87,140000
703,7,3,1027,22,7,2,102,57,300,3,5,4,4,302,601,640,398,819,2,3,10,1,94,4,401,361919
704,1,1,314,5,4,4,12,51,61,1,1,3,3,302,147,151,241,322,2,2,7,1,74,2,172,140000
705,4,3,393,16,6,2,85,50,178,2,5,3,3,427,479,546,173,502,2,2,5,0,79,2,377,213000
706,1,1,3,1,3,2,3,1,61,0,0,0,1,302,40,4,129,59,2,0,5,0,2,0,12,55000
707,4,3,972,18,6,2,26,53,204,1,2,3,3,519,642,679,173,580,2,2,3,2,43,2,376,302000
708,6,3,298,23,7,2,102,57,164,2,5,3,3,520,544,510,173,464,2,2,4,1,94,2,289,254000
709,7,3,587,14,6,2,103,56,61,2,5,3,3,302,349,357,168,373,2,2,7,1,89,2,105,179540
710,4,3,96,6,4,3,62,22,8,1,5,2,3,302,114,34,173,52,0,1,4,0,50,1,19,109900
711,0,3,1,3,2,2,65,42,61,2,2,2,3,302,1,145,173,3,0,1,3,0,2,0,12,52000
712,4,0,71,1,3,3,12,1,61,1,3,2,3,302,39,43,19,171,0,1,5,0,49,1,36,102776
713,6,3,646,22,7,2,84,44,61,2,5,3,3,341,298,336,173,398,2,2,3,1,73,2,228,189000
714,1,3,226,3,3,2,33,16,230,1,2,2,3,487,48,140,173,115,0,1,4,0,44,2,127,129000
715,7,3,242,6,5,3,70,50,184,2,2,2,3,331,241,268,139,474,2,2,4,0,56,2,47,130500
716,4,3,559,13,5,2,78,30,151,1,2,3,3,302,265,319,173,382,2,1,5,1,52,2,246,165000
717,3,1,454,5,6,3,46,48,61,1,1,2,3,302,252,284,228,346,0,1,7,0,86,2,118,159500
718,4,3,610,13,4,2,40,38,61,1,2,3,3,233,311,164,173,171,0,2,3,1,27,2,225,157000
719,7,3,1017,24,6,2,90,54,296,2,5,3,3,598,673,707,394,810,2,2,8,1,84,4,408,341000
720,4,3,562,16,4,2,63,26,61,1,2,3,3,285,103,108,173,164,0,1,3,1,57,1,45,128500
721,6,3,932,22,7,2,81,32,61,2,5,3,3,439,612,712,173,627,2,2,3,1,54,2,253,275000
722,6,1,352,16,5,2,85,43,46,2,5,3,3,230,194,185,173,257,0,2,1,0,79,2,90,143000
723,4,3,186,10,3,3,33,16,61,1,2,2,3,75,89,88,173,99,0,1,3,0,93,2,153,124500
724,4,3,193,4,3,2,41,7,61,1,5,2,3,302,394,316,88,378,2,1,5,0,25,1,150,135000
725,4,3,998,4,8,2,103,58,234,3,5,4,3,585,660,696,173,792,2,3,7,1,89,4,399,320000
726,4,3,158,10,3,2,33,16,61,1,2,2,3,90,89,88,173,99,0,2,3,0,69,2,180,120500
727,4,3,789,17,5,4,84,56,128,2,2,3,3,473,410,456,173,491,2,2,3,1,73,2,183,222000
728,4,3,682,16,6,2,103,56,63,2,5,3,3,397,346,387,173,446,2,2,4,0,89,2,221,194500
729,2,3,354,10,4,2,48,8,54,1,2,2,3,302,61,479,173,537,2,1,8,0,60,4,216,110000
730,0,1,298,1,3,2,23,1,61,1,2,2,3,234,135,185,173,386,0,1,3,0,29,2,84,103000
731,6,3,844,22,7,2,105,51,61,2,5,3,3,497,541,582,173,577,2,2,3,1,91,2,290,236500
732,3,3,638,21,6,2,96,42,171,2,5,4,3,428,532,438,173,493,2,2,4,1,85,2,223,187500
733,7,3,792,16,6,2,92,46,195,2,5,3,3,476,512,602,263,649,2,2,7,1,78,2,316,222500
734,4,3,610,6,4,2,43,14,61,1,2,2,3,259,89,141,173,195,0,1,4,1,33,1,30,131400
735,4,3,87,6,4,2,73,24,61,1,5,2,3,302,168,152,173,100,0,1,4,0,60,1,45,108000
736,3,1,454,5,6,3,20,16,61,1,1,3,3,185,410,374,250,505,0,1,4,2,47,2,126,163000
737,2,3,77,10,2,1,22,1,61,1,2,0,1,302,40,97,173,120,2,1,4,0,8,2,105,93500
738,7,3,858,14,7,2,97,50,61,2,5,3,3,302,549,408,288,727,2,2,7,1,82,4,342,239900
739,2,3,454,4,4,2,82,40,61,1,2,3,4,414,262,302,173,319,3,1,3,0,2,0,12,179000
740,7,3,659,16,6,2,85,43,61,2,5,3,3,302,89,88,240,356,2,2,5,0,79,2,107,190000
741,3,1,385,5,4,3,11,53,61,1,1,1,2,302,38,130,78,406,2,1,5,0,9,2,63,132000
742,4,3,328,6,5,3,43,51,61,1,2,2,3,169,157,220,173,156,0,2,3,0,29,1,37,142000
743,4,3,573,12,6,2,87,41,126,1,5,3,3,302,351,394,173,449,2,1,4,0,77,2,84,179000
744,3,3,558,6,4,2,49,46,61,1,2,3,3,255,45,567,173,646,2,1,4,1,76,2,94,175000
745,6,3,594,22,7,2,90,55,61,2,5,3,3,386,377,369,173,426,2,2,3,1,84,2,146,180000
746,7,3,969,13,7,4,70,51,184,3,2,2,4,565,491,639,371,768,3,2,11,2,93,2,374,299800
747,7,3,842,14,6,2,87,38,61,2,5,3,3,365,317,317,306,666,2,2,7,1,77,2,293,236000
